measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Angola,Female,Age-standardized,Ischemic heart disease,Rate,2009,109.5665736,137.831307,83.03817198
Deaths,Angola,Male,Age-standardized,Ischemic stroke,Rate,2009,55.51740804,73.36837185,43.95233364
Deaths,Angola,Female,Age-standardized,Ischemic stroke,Rate,2009,49.74713525,63.38698408,36.10110801
Deaths,Angola,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,88.98170428,107.171733,69.50937372
Deaths,Angola,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,65.04882646,85.2907297,47.52074855
Deaths,Angola,Male,Age-standardized,Hypertensive heart disease,Rate,2009,37.69320395,49.89581724,23.55363554
Deaths,Angola,Female,Age-standardized,Hypertensive heart disease,Rate,2009,58.93865864,88.09608738,34.34634932
Deaths,Viet Nam,Male,Age-standardized,All causes,Rate,2009,1129.112878,1213.618204,1068.665525
Deaths,Viet Nam,Female,Age-standardized,All causes,Rate,2009,619.1167196,689.5944148,566.8313724
Deaths,Viet Nam,Male,Age-standardized,Ischemic heart disease,Rate,2009,133.6151105,157.4498885,119.5592819
Deaths,Viet Nam,Female,Age-standardized,Ischemic heart disease,Rate,2009,63.79408751,73.92321126,53.49646196
Deaths,Viet Nam,Male,Age-standardized,Ischemic stroke,Rate,2009,128.9603055,152.024336,103.3234092
Deaths,Viet Nam,Female,Age-standardized,Ischemic stroke,Rate,2009,76.21751679,88.55581237,63.45670058
Deaths,Viet Nam,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,141.0802289,167.6328928,117.8210832
Deaths,Viet Nam,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,71.77994987,86.93961219,60.0508521
Deaths,Viet Nam,Male,Age-standardized,Hypertensive heart disease,Rate,2009,24.71764621,39.16150952,11.92746599
Deaths,Viet Nam,Female,Age-standardized,Hypertensive heart disease,Rate,2009,22.36536036,29.24958048,14.92196555
Deaths,Ukraine,Male,Age-standardized,All causes,Rate,2019,1392.331338,1642.885226,1164.897408
Deaths,Ukraine,Female,Age-standardized,All causes,Rate,2019,702.6224551,832.3331418,588.7801643
Deaths,Honduras,Male,Age-standardized,All causes,Rate,2009,906.6238229,1091.201121,725.5177871
Deaths,Honduras,Female,Age-standardized,All causes,Rate,2009,878.7603041,1044.301103,731.750403
Deaths,Honduras,Male,Age-standardized,Ischemic heart disease,Rate,2009,147.9858846,195.8626946,107.4012196
Deaths,Honduras,Female,Age-standardized,Ischemic heart disease,Rate,2009,133.1831928,168.3423308,105.234162
Deaths,Honduras,Male,Age-standardized,Ischemic stroke,Rate,2009,45.99430614,66.01094732,33.64658677
Deaths,Honduras,Female,Age-standardized,Ischemic stroke,Rate,2009,53.0519601,70.1683602,41.62750536
Deaths,Honduras,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,35.65884501,52.50764202,23.64981535
Deaths,Honduras,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,42.38749669,57.75962478,30.09976563
Deaths,Honduras,Male,Age-standardized,Hypertensive heart disease,Rate,2009,11.60126598,23.2398965,7.322363468
Deaths,Honduras,Female,Age-standardized,Hypertensive heart disease,Rate,2009,18.05291336,33.92436516,11.43710732
Deaths,Ukraine,Male,Age-standardized,Ischemic heart disease,Rate,2019,571.6301883,670.3020088,478.9936783
Deaths,Ukraine,Female,Age-standardized,Ischemic heart disease,Rate,2019,333.9406721,393.7699882,276.9863025
Deaths,Ukraine,Male,Age-standardized,Ischemic stroke,Rate,2019,109.1379186,128.4007156,91.29388117
Deaths,Ukraine,Female,Age-standardized,Ischemic stroke,Rate,2019,81.63660823,96.59449337,67.22198666
Deaths,Ukraine,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,33.44763036,41.34502921,26.53485943
Deaths,Ukraine,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,17.25640257,21.29079716,13.61018504
Deaths,Ukraine,Male,Age-standardized,Hypertensive heart disease,Rate,2019,1.754729682,2.740187953,1.370754786
Deaths,Ukraine,Female,Age-standardized,Hypertensive heart disease,Rate,2019,1.360050331,2.002550885,1.06501707
Deaths,Netherlands,Male,Age-standardized,Ischemic stroke,Rate,2019,21.55138358,24.2477929,18.7208347
Deaths,Netherlands,Female,Age-standardized,Ischemic stroke,Rate,2019,21.16185907,24.17647777,17.50211098
Deaths,Netherlands,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,9.517477942,10.78892125,8.328586704
Deaths,Netherlands,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,7.665458402,8.587359451,6.593608204
Deaths,Netherlands,Male,Age-standardized,All causes,Rate,2019,525.0307819,538.8202268,512.3003027
Deaths,Netherlands,Female,Age-standardized,All causes,Rate,2019,378.0567663,387.7070695,369.1179925
Deaths,Netherlands,Male,Age-standardized,Ischemic heart disease,Rate,2019,62.99919284,67.53362428,57.05024484
Deaths,Netherlands,Female,Age-standardized,Ischemic heart disease,Rate,2019,34.73544113,38.50346269,29.55223779
Deaths,United States of America,Male,Age-standardized,All causes,Rate,2019,641.8849123,649.2888067,635.0419258
Deaths,United States of America,Female,Age-standardized,All causes,Rate,2019,431.9460896,436.5489454,427.3849548
Deaths,Democratic Republic of the Congo,Male,Age-standardized,All causes,Rate,2009,1801.521353,1953.848313,1634.100359
Deaths,Democratic Republic of the Congo,Female,Age-standardized,All causes,Rate,2009,1431.157097,1570.03981,1298.538647
Deaths,Democratic Republic of the Congo,Male,Age-standardized,Ischemic heart disease,Rate,2009,120.1803641,147.6815047,93.02671233
Deaths,Democratic Republic of the Congo,Female,Age-standardized,Ischemic heart disease,Rate,2009,119.1116407,165.3612202,87.29462432
Deaths,Democratic Republic of the Congo,Male,Age-standardized,Ischemic stroke,Rate,2009,47.72254411,70.68370307,33.25097408
Deaths,Democratic Republic of the Congo,Female,Age-standardized,Ischemic stroke,Rate,2009,46.84667856,63.44750673,31.79440439
Deaths,Democratic Republic of the Congo,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,84.010167,106.3392059,63.7833597
Deaths,Democratic Republic of the Congo,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,73.95589723,101.8900803,50.43495747
Deaths,Democratic Republic of the Congo,Male,Age-standardized,Hypertensive heart disease,Rate,2009,42.4412854,73.35910223,24.97763073
Deaths,Democratic Republic of the Congo,Female,Age-standardized,Hypertensive heart disease,Rate,2009,69.7774559,96.70689101,38.87874984
Deaths,Brunei Darussalam,Male,Age-standardized,All causes,Rate,2019,1186.62364,1316.542456,1069.862427
Deaths,Brunei Darussalam,Female,Age-standardized,All causes,Rate,2019,719.4452041,775.3746792,666.9327781
Deaths,Panama,Male,Age-standardized,Ischemic heart disease,Rate,2009,90.49899812,96.08130333,81.31738047
Deaths,Panama,Female,Age-standardized,Ischemic heart disease,Rate,2009,53.89268492,58.49627666,45.87230972
Deaths,Panama,Male,Age-standardized,Ischemic stroke,Rate,2009,29.66093309,32.63196054,25.32233111
Deaths,Panama,Female,Age-standardized,Ischemic stroke,Rate,2009,23.26624794,25.94961315,19.08865426
Deaths,Panama,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,24.96897342,27.1495295,22.7427393
Deaths,Panama,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,14.93737088,16.33843822,13.27855199
Deaths,Panama,Male,Age-standardized,Hypertensive heart disease,Rate,2009,5.709952679,8.684929259,4.849625564
Deaths,Panama,Female,Age-standardized,Hypertensive heart disease,Rate,2009,5.391483824,7.684783944,4.352552962
Deaths,Brunei Darussalam,Male,Age-standardized,Ischemic heart disease,Rate,2019,196.4790542,221.482711,172.2676235
Deaths,Brunei Darussalam,Female,Age-standardized,Ischemic heart disease,Rate,2019,96.73915756,107.8765432,85.12801193
Deaths,Brunei Darussalam,Male,Age-standardized,Ischemic stroke,Rate,2019,56.35707895,66.44244994,48.04030269
Deaths,Brunei Darussalam,Female,Age-standardized,Ischemic stroke,Rate,2019,34.81694798,40.17563588,29.99892182
Deaths,Brunei Darussalam,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,36.57910841,43.91364533,30.80182484
Deaths,Brunei Darussalam,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,23.48431811,27.42037819,19.93395786
Deaths,Brunei Darussalam,Male,Age-standardized,Hypertensive heart disease,Rate,2019,22.74623618,30.42554506,18.26386087
Deaths,Brunei Darussalam,Female,Age-standardized,Hypertensive heart disease,Rate,2019,18.10121174,24.88405878,14.62959416
Deaths,Dominican Republic,Male,Age-standardized,Ischemic heart disease,Rate,2019,211.695618,266.0433319,164.5772933
Deaths,Dominican Republic,Female,Age-standardized,Ischemic heart disease,Rate,2019,141.7309215,174.8535701,112.765518
Deaths,Dominican Republic,Male,Age-standardized,Ischemic stroke,Rate,2019,45.79906299,58.76099589,34.92372928
Deaths,Dominican Republic,Female,Age-standardized,Ischemic stroke,Rate,2019,42.58705689,53.99221791,33.52659771
Deaths,Dominican Republic,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,53.38155339,73.15330213,37.77860591
Deaths,Dominican Republic,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,34.12232889,45.05591938,26.35496636
Deaths,Dominican Republic,Male,Age-standardized,Hypertensive heart disease,Rate,2019,24.29531809,34.19266169,16.60232127
Deaths,Dominican Republic,Female,Age-standardized,Hypertensive heart disease,Rate,2019,20.18909476,27.4663116,14.00608862
Deaths,Zimbabwe,Male,Age-standardized,All causes,Rate,2009,2577.193027,2835.766123,2360.881795
Deaths,Zimbabwe,Female,Age-standardized,All causes,Rate,2009,2099.204533,2354.166529,1846.215381
Deaths,Libya,Male,Age-standardized,All causes,Rate,2009,707.4814759,721.0522032,695.6025584
Deaths,Libya,Female,Age-standardized,All causes,Rate,2009,607.82915,620.325781,596.9442134
Deaths,Spain,Male,Age-standardized,All causes,Rate,2019,497.3618561,507.2467958,488.1580022
Deaths,Spain,Female,Age-standardized,All causes,Rate,2019,296.9888768,302.7937042,291.6126603
Deaths,Zimbabwe,Male,Age-standardized,Ischemic heart disease,Rate,2009,165.298478,193.1480887,141.733814
Deaths,Zimbabwe,Female,Age-standardized,Ischemic heart disease,Rate,2009,166.9984106,201.4039898,132.0565886
Deaths,Zimbabwe,Male,Age-standardized,Ischemic stroke,Rate,2009,58.08878537,89.1909648,46.86197515
Deaths,Zimbabwe,Female,Age-standardized,Ischemic stroke,Rate,2009,70.9260217,86.58430891,55.4089026
Deaths,Zimbabwe,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,43.25744712,69.88145503,34.88889706
Deaths,Zimbabwe,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,36.75824733,46.45540498,28.25656679
Deaths,Spain,Male,Age-standardized,Ischemic heart disease,Rate,2019,60.71014163,65.32659448,55.87926417
Deaths,Spain,Female,Age-standardized,Ischemic heart disease,Rate,2019,31.98413655,36.8679499,26.6904882
Deaths,Spain,Male,Age-standardized,Ischemic stroke,Rate,2019,17.42812229,19.61521682,15.13658917
Deaths,Spain,Female,Age-standardized,Ischemic stroke,Rate,2019,16.23811545,19.09291253,12.9495891
Deaths,Spain,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,11.88894572,13.18970951,10.54704219
Deaths,Spain,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,8.066700483,9.240233604,6.802745025
Deaths,Zimbabwe,Male,Age-standardized,Hypertensive heart disease,Rate,2009,15.77908808,34.8327874,11.02333644
Deaths,Zimbabwe,Female,Age-standardized,Hypertensive heart disease,Rate,2009,30.77494958,50.53799563,21.23355159
Deaths,Spain,Male,Age-standardized,Hypertensive heart disease,Rate,2019,4.787632882,5.598204723,2.389797536
Deaths,Spain,Female,Age-standardized,Hypertensive heart disease,Rate,2019,6.994370234,8.367304182,3.58099193
Deaths,Samoa,Male,Age-standardized,Ischemic heart disease,Rate,2019,238.4277244,280.7407734,201.2535723
Deaths,Samoa,Female,Age-standardized,Ischemic heart disease,Rate,2019,191.1658894,239.0320928,152.7508397
Deaths,Samoa,Male,Age-standardized,Ischemic stroke,Rate,2019,44.21082566,55.29960615,33.73578576
Deaths,Samoa,Female,Age-standardized,Ischemic stroke,Rate,2019,42.47014674,53.574108,32.48482327
Deaths,Samoa,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,88.39326016,108.1952094,71.60658134
Deaths,Samoa,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,77.27554016,100.4197708,58.55023188
Deaths,Samoa,Male,Age-standardized,Hypertensive heart disease,Rate,2019,26.70639779,36.95673274,14.29445909
Deaths,Samoa,Female,Age-standardized,Hypertensive heart disease,Rate,2019,27.09331614,37.13247071,17.68353351
Deaths,Singapore,Male,Age-standardized,Ischemic heart disease,Rate,2019,69.23345352,74.05913289,61.81603833
Deaths,Singapore,Female,Age-standardized,Ischemic heart disease,Rate,2019,37.1755534,41.45264321,30.69439052
Deaths,Singapore,Male,Age-standardized,Ischemic stroke,Rate,2019,12.91864797,14.55342166,10.92932376
Deaths,Singapore,Female,Age-standardized,Ischemic stroke,Rate,2019,12.80376181,14.66947749,10.08864108
Deaths,Singapore,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,8.934978722,9.957791638,7.899940025
Deaths,Singapore,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,5.818578195,6.567257633,4.912433944
Deaths,Singapore,Male,Age-standardized,Hypertensive heart disease,Rate,2019,11.48658969,13.37489273,7.493610841
Deaths,Singapore,Female,Age-standardized,Hypertensive heart disease,Rate,2019,7.830622809,9.46955688,5.870687878
Deaths,Nauru,Male,Age-standardized,Ischemic heart disease,Rate,2009,514.4498075,629.3788862,419.3435467
Deaths,Nauru,Female,Age-standardized,Ischemic heart disease,Rate,2009,317.8266646,387.3001174,248.6523162
Deaths,Nauru,Male,Age-standardized,Ischemic stroke,Rate,2009,86.67886057,110.9548947,65.74976096
Deaths,Nauru,Female,Age-standardized,Ischemic stroke,Rate,2009,84.14811346,105.3362058,64.89352706
Deaths,Nauru,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,187.3064846,239.7559348,139.6681537
Deaths,Nauru,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,140.6139321,179.3871168,110.1110322
Deaths,Nauru,Male,Age-standardized,Hypertensive heart disease,Rate,2009,41.88935097,61.34485871,22.19558183
Deaths,Nauru,Female,Age-standardized,Hypertensive heart disease,Rate,2009,43.48583948,59.14958338,27.28452577
Deaths,India,Male,Age-standardized,Ischemic heart disease,Rate,2019,184.5761551,219.9476088,152.5557723
Deaths,India,Female,Age-standardized,Ischemic heart disease,Rate,2019,118.9917048,143.3277898,93.76425756
Deaths,India,Male,Age-standardized,Ischemic stroke,Rate,2019,33.61545887,42.52663411,26.3369413
Deaths,India,Female,Age-standardized,Ischemic stroke,Rate,2019,27.8481404,33.96848332,21.59103881
Deaths,India,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,36.80936026,47.44601785,27.29976808
Deaths,India,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,31.89143738,40.55832153,24.21518599
Deaths,India,Male,Age-standardized,Hypertensive heart disease,Rate,2019,8.778171882,13.05367539,5.073415449
Deaths,India,Female,Age-standardized,Hypertensive heart disease,Rate,2019,14.85906542,21.78641559,8.888230126
Deaths,Burkina Faso,Male,Age-standardized,All causes,Rate,2009,1754.790082,1894.334746,1619.114481
Deaths,Burkina Faso,Female,Age-standardized,All causes,Rate,2009,1358.278732,1461.539679,1263.973331
Deaths,Comoros,Male,Age-standardized,All causes,Rate,2009,1294.266817,1458.251869,1162.52905
Deaths,Comoros,Female,Age-standardized,All causes,Rate,2009,1081.186552,1203.202822,984.509459
Deaths,Burkina Faso,Male,Age-standardized,Ischemic heart disease,Rate,2009,162.3004345,187.2035455,134.9311616
Deaths,Burkina Faso,Female,Age-standardized,Ischemic heart disease,Rate,2009,110.2319245,130.6899058,91.08855904
Deaths,Burkina Faso,Male,Age-standardized,Ischemic stroke,Rate,2009,29.5965444,40.75924723,21.99015972
Deaths,Burkina Faso,Female,Age-standardized,Ischemic stroke,Rate,2009,27.46680269,36.5265252,20.52790521
Deaths,Burkina Faso,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,77.16057236,93.75937579,61.27987989
Deaths,Burkina Faso,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,60.18327754,73.81912392,47.12687429
Deaths,Burkina Faso,Male,Age-standardized,Hypertensive heart disease,Rate,2009,18.51368309,25.15604836,9.552350074
Deaths,Burkina Faso,Female,Age-standardized,Hypertensive heart disease,Rate,2009,36.95300995,51.07830942,19.890243
Deaths,Solomon Islands,Male,Age-standardized,All causes,Rate,2019,2059.483751,2382.595401,1764.560197
Deaths,Solomon Islands,Female,Age-standardized,All causes,Rate,2019,1776.720996,2032.938135,1542.888558
Deaths,Niue,Male,Age-standardized,All causes,Rate,2009,1243.30611,1382.267021,1117.824881
Deaths,Niue,Female,Age-standardized,All causes,Rate,2009,877.3270174,1035.206746,743.6496798
Deaths,Haiti,Male,Age-standardized,Hypertensive heart disease,Rate,2019,33.4681972,57.45650428,19.99034549
Deaths,Haiti,Female,Age-standardized,Hypertensive heart disease,Rate,2019,44.21119759,83.26266921,21.96440596
Deaths,Lithuania,Male,Age-standardized,Ischemic heart disease,Rate,2019,297.1818121,348.5936666,252.8819131
Deaths,Lithuania,Female,Age-standardized,Ischemic heart disease,Rate,2019,176.1378192,206.2111099,144.6655351
Deaths,New Zealand,Male,Age-standardized,Hypertensive heart disease,Rate,2019,2.172318051,3.185720539,1.818937806
Deaths,New Zealand,Female,Age-standardized,Hypertensive heart disease,Rate,2019,2.88868218,3.946253061,2.212785475
Deaths,Jamaica,Male,Age-standardized,All causes,Rate,2019,724.4581229,881.4498991,592.5215336
Deaths,Jamaica,Female,Age-standardized,All causes,Rate,2019,557.8111614,673.5978205,460.8222747
Deaths,Djibouti,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,68.57006907,93.26836879,46.13608578
Deaths,Djibouti,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,54.37094897,74.6611279,38.7827725
Deaths,Djibouti,Male,Age-standardized,Hypertensive heart disease,Rate,2009,29.79589913,49.24245707,16.23013684
Deaths,Djibouti,Female,Age-standardized,Hypertensive heart disease,Rate,2009,49.34690789,76.96122188,28.59219535
Deaths,Eritrea,Male,Age-standardized,All causes,Rate,2009,1949.567517,2242.617957,1678.009538
Deaths,Eritrea,Female,Age-standardized,All causes,Rate,2009,1375.659241,1673.541786,1130.039745
Deaths,Chad,Male,Age-standardized,Ischemic heart disease,Rate,2009,137.3421673,170.6400663,111.5109798
Deaths,Chad,Female,Age-standardized,Ischemic heart disease,Rate,2009,108.8447525,139.7840214,83.21000307
Deaths,Chad,Male,Age-standardized,Ischemic stroke,Rate,2009,37.71053409,53.27926002,26.92681105
Deaths,Chad,Female,Age-standardized,Ischemic stroke,Rate,2009,37.58724094,49.34499802,27.72423733
Deaths,Chad,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,90.37620248,115.5368425,70.50999527
Deaths,Chad,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,81.02060539,103.3658453,61.95435347
Deaths,Chad,Male,Age-standardized,Hypertensive heart disease,Rate,2009,15.76700885,21.1200757,8.92979374
Deaths,Chad,Female,Age-standardized,Hypertensive heart disease,Rate,2009,36.2105485,52.53590154,17.86764402
Deaths,Pakistan,Male,Age-standardized,Ischemic stroke,Rate,2009,52.91409003,71.994854,38.10730622
Deaths,Pakistan,Female,Age-standardized,Ischemic stroke,Rate,2009,55.78520686,75.36405625,43.52285285
Deaths,Pakistan,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,60.35139231,76.70599865,45.72160917
Deaths,Pakistan,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,71.10142009,89.59698612,54.34027886
Deaths,Pakistan,Male,Age-standardized,Hypertensive heart disease,Rate,2009,18.37903728,26.58538207,10.76432809
Deaths,Pakistan,Female,Age-standardized,Hypertensive heart disease,Rate,2009,28.76197002,45.96059009,16.80826484
Deaths,Puerto Rico,Male,Age-standardized,All causes,Rate,2009,684.5868873,699.3890624,667.9072729
Deaths,Puerto Rico,Female,Age-standardized,All causes,Rate,2009,397.3499872,410.0565487,385.3136015
Deaths,Puerto Rico,Male,Age-standardized,Ischemic heart disease,Rate,2009,95.56784636,101.0918149,87.80441825
Deaths,Puerto Rico,Female,Age-standardized,Ischemic heart disease,Rate,2009,55.71879697,60.621225,48.56123406
Deaths,Belgium,Male,Age-standardized,All causes,Rate,2019,558.6511451,571.8146658,546.3762248
Deaths,Belgium,Female,Age-standardized,All causes,Rate,2019,362.1465887,370.5248883,354.3694772
Deaths,Suriname,Male,Age-standardized,All causes,Rate,2019,935.7096256,1098.490168,795.9075472
Deaths,Suriname,Female,Age-standardized,All causes,Rate,2019,643.54444,740.7866173,559.7239327
Deaths,Suriname,Male,Age-standardized,Ischemic heart disease,Rate,2019,135.6848163,161.505772,112.953614
Deaths,Suriname,Female,Age-standardized,Ischemic heart disease,Rate,2019,82.3089205,95.44595628,69.21779568
Deaths,Suriname,Male,Age-standardized,Ischemic stroke,Rate,2019,47.547587,57.78981265,38.06303473
Deaths,Suriname,Female,Age-standardized,Ischemic stroke,Rate,2019,45.99926519,54.38595305,37.98782134
Deaths,Suriname,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,59.95131533,72.73478966,48.89520463
Deaths,Suriname,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,41.05522408,49.78168349,34.08097747
Deaths,Central African Republic,Male,Age-standardized,Ischemic stroke,Rate,2019,56.3121402,83.99508961,37.74216588
Deaths,Central African Republic,Female,Age-standardized,Ischemic stroke,Rate,2019,55.34091714,85.77137309,31.56712348
Deaths,Central African Republic,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,118.2027719,154.0680258,84.56450823
Deaths,Central African Republic,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,87.68467103,135.9306689,53.33543225
Deaths,Central African Republic,Male,Age-standardized,Hypertensive heart disease,Rate,2019,49.25076769,72.22073516,29.41070441
Deaths,Central African Republic,Female,Age-standardized,Hypertensive heart disease,Rate,2019,78.8086388,130.3401464,41.74229985
Deaths,Ghana,Male,Age-standardized,Hypertensive heart disease,Rate,2009,11.62987762,17.16704902,5.66368604
Deaths,Ghana,Female,Age-standardized,Hypertensive heart disease,Rate,2009,27.45843226,36.15344159,15.37972067
Deaths,Bermuda,Male,Age-standardized,All causes,Rate,2019,626.1122531,720.9446322,555.3998241
Deaths,Bermuda,Female,Age-standardized,All causes,Rate,2019,306.9436457,369.9110667,265.6196748
Deaths,Congo,Male,Age-standardized,All causes,Rate,2019,1333.122815,1515.490062,1191.748437
Deaths,Congo,Female,Age-standardized,All causes,Rate,2019,1189.469923,1421.12406,1024.723178
Deaths,Guinea,Male,Age-standardized,All causes,Rate,2009,1721.943337,1923.935348,1535.782225
Deaths,Guinea,Female,Age-standardized,All causes,Rate,2009,1463.67515,1632.209688,1310.617763
Deaths,Central African Republic,Male,Age-standardized,All causes,Rate,2009,2833.251709,3205.621988,2450.981103
Deaths,Central African Republic,Female,Age-standardized,All causes,Rate,2009,2159.108375,2603.542631,1780.896935
Deaths,Tokelau,Male,Age-standardized,All causes,Rate,2009,896.743688,1049.459995,773.8313042
Deaths,Tokelau,Female,Age-standardized,All causes,Rate,2009,1048.320113,1284.559631,868.6833267
Deaths,Nigeria,Male,Age-standardized,Ischemic heart disease,Rate,2009,114.5162394,151.4565999,81.60725533
Deaths,Nigeria,Female,Age-standardized,Ischemic heart disease,Rate,2009,105.5420132,134.1091412,70.4283059
Deaths,Nigeria,Male,Age-standardized,Ischemic stroke,Rate,2009,37.05471275,47.30509837,27.30211945
Deaths,Nigeria,Female,Age-standardized,Ischemic stroke,Rate,2009,42.05596732,52.68737093,31.99803489
Deaths,Nigeria,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,62.02412023,82.25051061,41.80714111
Deaths,Nigeria,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,59.46246447,77.30788398,43.28806377
Deaths,Nigeria,Male,Age-standardized,Hypertensive heart disease,Rate,2009,10.50860221,16.51438542,5.623644257
Deaths,Nigeria,Female,Age-standardized,Hypertensive heart disease,Rate,2009,24.82094417,34.82258225,13.31534288
Deaths,Bolivia (Plurinational State of),Male,Age-standardized,All causes,Rate,2019,948.5267238,1103.001844,779.6980197
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,All causes,Rate,2019,848.9716547,970.4222213,743.6411269
Deaths,Central African Republic,Male,Age-standardized,Ischemic heart disease,Rate,2009,157.9193976,201.7662725,119.2869309
Deaths,Central African Republic,Female,Age-standardized,Ischemic heart disease,Rate,2009,126.6615431,184.8471786,84.082916
Deaths,Tokelau,Male,Age-standardized,Ischemic heart disease,Rate,2009,193.6454882,231.0957136,163.0463991
Deaths,Tokelau,Female,Age-standardized,Ischemic heart disease,Rate,2009,208.8832869,261.2152732,168.055224
Deaths,Tokelau,Male,Age-standardized,Ischemic stroke,Rate,2009,36.06880117,44.79278079,28.94417867
Deaths,Tokelau,Female,Age-standardized,Ischemic stroke,Rate,2009,49.42764564,62.39863574,39.15984865
Deaths,Tokelau,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,71.45123741,88.72973947,57.03003096
Deaths,Tokelau,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,86.30678336,110.178127,68.04667228
Deaths,Tokelau,Male,Age-standardized,Hypertensive heart disease,Rate,2009,20.45548578,29.52678874,10.67850056
Deaths,Tokelau,Female,Age-standardized,Hypertensive heart disease,Rate,2009,30.63530536,41.88157933,19.53209332
Deaths,Bolivia (Plurinational State of),Male,Age-standardized,Ischemic heart disease,Rate,2019,117.601983,153.6355022,83.9082788
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,Ischemic heart disease,Rate,2019,95.4360604,128.1358877,66.51170194
Deaths,Gambia,Male,Age-standardized,Ischemic heart disease,Rate,2009,159.5862062,189.8990974,132.0935646
Deaths,Gambia,Female,Age-standardized,Ischemic heart disease,Rate,2009,127.6244034,155.6497307,103.197221
Deaths,Gambia,Male,Age-standardized,Ischemic stroke,Rate,2009,41.93677763,53.24081486,31.79105042
Deaths,Gambia,Female,Age-standardized,Ischemic stroke,Rate,2009,42.37305777,52.93070723,33.44977194
Deaths,Bolivia (Plurinational State of),Male,Age-standardized,Ischemic stroke,Rate,2019,31.6489084,45.49052879,20.48208474
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,Ischemic stroke,Rate,2019,32.4903284,43.52466027,23.82617041
Deaths,Bolivia (Plurinational State of),Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,27.74837839,40.42063536,17.76097711
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,25.31888976,34.48129787,18.39788495
Deaths,Bolivia (Plurinational State of),Male,Age-standardized,Hypertensive heart disease,Rate,2019,15.00639782,21.01209681,9.734893403
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,Hypertensive heart disease,Rate,2019,21.19548498,30.4477417,13.5713792
Deaths,Tajikistan,Male,Age-standardized,Ischemic heart disease,Rate,2009,482.9783441,532.2836217,435.350251
Deaths,Tajikistan,Female,Age-standardized,Ischemic heart disease,Rate,2009,345.865945,381.3970644,312.3896298
Deaths,Tajikistan,Male,Age-standardized,Ischemic stroke,Rate,2009,46.8867758,61.20680867,36.34657928
Deaths,Tajikistan,Female,Age-standardized,Ischemic stroke,Rate,2009,42.97196026,50.17434721,36.37726831
Deaths,Cambodia,Male,Age-standardized,All causes,Rate,2009,1389.977107,1515.601093,1253.573282
Deaths,Cambodia,Female,Age-standardized,All causes,Rate,2009,979.0450956,1067.165759,894.1094691
